review_id,text,category,polarity
1154,"Popülerliğin etkisiyle kaliteyi düşüren, malzemeyi azaltan bir yer oldu. Baklavada fıstığı ara ki bulasın. Paket alınan baklavaların bayat olma ihtimali yüksek, dikkatli olun. Su böreği de kötü. Zaten o kalabalıkta oturmaya o gürültüyü çekmeye bile değmez.",FOOD#STYLE_OPTIONS,negative
1155,Normal mekan normal tatlar. Övgü üzerine gitmiştik ama fazla beklentiye girince bazen normal bulacağınız şeyi de bepenmeyebiliyorsunuz. Bence istanbulda iyi denilen mekanlarda bile meze probleni var. Sıradan lezzetler. Burda da aynı durum geçerli işte,AMBIENCE#GENERAL,neutral
1155,Normal mekan normal tatlar. Övgü üzerine gitmiştik ama fazla beklentiye girince bazen normal bulacağınız şeyi de bepenmeyebiliyorsunuz. Bence istanbulda iyi denilen mekanlarda bile meze probleni var. Sıradan lezzetler. Burda da aynı durum geçerli işte,FOOD#QUALITY,negative
1155,Normal mekan normal tatlar. Övgü üzerine gitmiştik ama fazla beklentiye girince bazen normal bulacağınız şeyi de bepenmeyebiliyorsunuz. Bence istanbulda iyi denilen mekanlarda bile meze probleni var. Sıradan lezzetler. Burda da aynı durum geçerli işte,RESTAURANT#GENERAL,negative
1156,Her zaman keyifli - Her zaman keyifle gittigim mekanlardan biri olmustur. Bahçesi çok güzel. Misafirlerini çok güzel host ediyorlar. Canyon Road ve Big Burger her zaman favorimdir.,FOOD#QUALITY,positive
1156,Her zaman keyifli - Her zaman keyifle gittigim mekanlardan biri olmustur. Bahçesi çok güzel. Misafirlerini çok güzel host ediyorlar. Canyon Road ve Big Burger her zaman favorimdir.,AMBIENCE#GENERAL,positive
1156,Her zaman keyifli - Her zaman keyifle gittigim mekanlardan biri olmustur. Bahçesi çok güzel. Misafirlerini çok güzel host ediyorlar. Canyon Road ve Big Burger her zaman favorimdir.,RESTAURANT#GENERAL,positive
1156,Her zaman keyifli - Her zaman keyifle gittigim mekanlardan biri olmustur. Bahçesi çok güzel. Misafirlerini çok güzel host ediyorlar. Canyon Road ve Big Burger her zaman favorimdir.,SERVICE#GENERAL,positive
1157,Pardon biraz once yazmistim. Tekrar yazayim dedim. Biri lutfen arka masada oturan bayanlari ikaz etsin: cok yuksek sesle gulup egleniyorlar.,AMBIENCE#GENERAL,negative
1158,"Ugramadan geçmeyin - Konum olarak güzel bir yere kurulan ve disaridan geçerken görsel olarak içeri çagiran ayrica içeri girildiginde de pisman etmeyen bir mekan. Burasi oldukça lezzetli yemekler yapiyor ve sunum, hijyen, herkes çok sicak kesinlikle gidilmeli.",LOCATION#GENERAL,positive
1158,"Ugramadan geçmeyin - Konum olarak güzel bir yere kurulan ve disaridan geçerken görsel olarak içeri çagiran ayrica içeri girildiginde de pisman etmeyen bir mekan. Burasi oldukça lezzetli yemekler yapiyor ve sunum, hijyen, herkes çok sicak kesinlikle gidilmeli.",AMBIENCE#GENERAL,positive
1158,"Ugramadan geçmeyin - Konum olarak güzel bir yere kurulan ve disaridan geçerken görsel olarak içeri çagiran ayrica içeri girildiginde de pisman etmeyen bir mekan. Burasi oldukça lezzetli yemekler yapiyor ve sunum, hijyen, herkes çok sicak kesinlikle gidilmeli.",FOOD#QUALITY,positive
1158,"Ugramadan geçmeyin - Konum olarak güzel bir yere kurulan ve disaridan geçerken görsel olarak içeri çagiran ayrica içeri girildiginde de pisman etmeyen bir mekan. Burasi oldukça lezzetli yemekler yapiyor ve sunum, hijyen, herkes çok sicak kesinlikle gidilmeli.",SERVICE#GENERAL,positive
1159,"Güzel manzara, yetersiz menü - Otagtepe'nin manzarasi çok güzel ancak ne yazik ki bu manzaraya uyacak bir menü zenginligi, yemek kalitesi yok. Hizmet kalitesi de iyi degil.",SERVICE#GENERAL,negative
1159,"Güzel manzara, yetersiz menü - Otagtepe'nin manzarasi çok güzel ancak ne yazik ki bu manzaraya uyacak bir menü zenginligi, yemek kalitesi yok. Hizmet kalitesi de iyi degil.",AMBIENCE#GENERAL,positive
1159,"Güzel manzara, yetersiz menü - Otagtepe'nin manzarasi çok güzel ancak ne yazik ki bu manzaraya uyacak bir menü zenginligi, yemek kalitesi yok. Hizmet kalitesi de iyi degil.",FOOD#QUALITY,negative
1159,"Güzel manzara, yetersiz menü - Otagtepe'nin manzarasi çok güzel ancak ne yazik ki bu manzaraya uyacak bir menü zenginligi, yemek kalitesi yok. Hizmet kalitesi de iyi degil.",FOOD#STYLE_OPTIONS,negative
1160,"Deniz mahsullü pizzası güzel değil. Riske girmeden hamburger, wrap, sandviç tarzı bir şey söylemek en mantıklısı. Ayrıca rezervasyon alıyorlar ki Numnum'sınız siz havanız kime diyesi geliyor insanın.",AMBIENCE#GENERAL,neutral
1160,"Deniz mahsullü pizzası güzel değil. Riske girmeden hamburger, wrap, sandviç tarzı bir şey söylemek en mantıklısı. Ayrıca rezervasyon alıyorlar ki Numnum'sınız siz havanız kime diyesi geliyor insanın.",FOOD#QUALITY,negative
1160,"Deniz mahsullü pizzası güzel değil. Riske girmeden hamburger, wrap, sandviç tarzı bir şey söylemek en mantıklısı. Ayrıca rezervasyon alıyorlar ki Numnum'sınız siz havanız kime diyesi geliyor insanın.",SERVICE#GENERAL,negative
1161,"Pek çok kişiden duyunca merak edip öğlene doğru gittik mekana,denilenin aksine boştu ama sonrasında epey doldu. Fırında makarnasını denedim ama çok beğendiğimi söyleyemeyeceğim. Zeytinyağlıları deneyince tam fikrimi belireteceğim.",FOOD#QUALITY,negative
1162,"3 aydir haftasonlari ugrak noktamizdi, Kahvehane gibi maç ücreti 10 tl diye yazdilar yaa o gun bizim gozumuzde bitti. Gidicekler simdiden dikkatli olsun.",RESTAURANT#PRICES,negative
1162,"3 aydir haftasonlari ugrak noktamizdi, Kahvehane gibi maç ücreti 10 tl diye yazdilar yaa o gun bizim gozumuzde bitti. Gidicekler simdiden dikkatli olsun.",RESTAURANT#GENERAL,negative
1163,"Mudavimi oldugum diger mekanim, ascisi super yemekler cikariyor isletmecisini cok seviyoruz , balli tavuk salata , yesil mercimek corbasi, kestanesi suflesi ve birbirinden saglikli fresh meyve sulari deneyin derim ,bogazin gobeginde yemeginizi yemenin keyfine varin",SERVICE#GENERAL,positive
1163,"Mudavimi oldugum diger mekanim, ascisi super yemekler cikariyor isletmecisini cok seviyoruz , balli tavuk salata , yesil mercimek corbasi, kestanesi suflesi ve birbirinden saglikli fresh meyve sulari deneyin derim ,bogazin gobeginde yemeginizi yemenin keyfine varin",AMBIENCE#GENERAL,positive
1163,"Mudavimi oldugum diger mekanim, ascisi super yemekler cikariyor isletmecisini cok seviyoruz , balli tavuk salata , yesil mercimek corbasi, kestanesi suflesi ve birbirinden saglikli fresh meyve sulari deneyin derim ,bogazin gobeginde yemeginizi yemenin keyfine varin",FOOD#QUALITY,positive
1163,"Mudavimi oldugum diger mekanim, ascisi super yemekler cikariyor isletmecisini cok seviyoruz , balli tavuk salata , yesil mercimek corbasi, kestanesi suflesi ve birbirinden saglikli fresh meyve sulari deneyin derim ,bogazin gobeginde yemeginizi yemenin keyfine varin",RESTAURANT#GENERAL,positive
1163,"Mudavimi oldugum diger mekanim, ascisi super yemekler cikariyor isletmecisini cok seviyoruz , balli tavuk salata , yesil mercimek corbasi, kestanesi suflesi ve birbirinden saglikli fresh meyve sulari deneyin derim ,bogazin gobeginde yemeginizi yemenin keyfine varin",DRINKS#QUALITY,positive
1164,Fethipaşa korusunun içinde bulunan manzarasına göre uygun fiyata sahip salaş şık aileye uygun bir mekan. özellikle yaz akşamları terasında semaver çayını denemelisiniz,RESTAURANT#PRICES,positive
1164,Fethipaşa korusunun içinde bulunan manzarasına göre uygun fiyata sahip salaş şık aileye uygun bir mekan. özellikle yaz akşamları terasında semaver çayını denemelisiniz,LOCATION#GENERAL,neutral
1164,Fethipaşa korusunun içinde bulunan manzarasına göre uygun fiyata sahip salaş şık aileye uygun bir mekan. özellikle yaz akşamları terasında semaver çayını denemelisiniz,AMBIENCE#GENERAL,positive
1164,Fethipaşa korusunun içinde bulunan manzarasına göre uygun fiyata sahip salaş şık aileye uygun bir mekan. özellikle yaz akşamları terasında semaver çayını denemelisiniz,DRINKS#QUALITY,positive
1165,"yaz ayları için bahçesi beşiktaş'taki en ferah yer olabilir. yemekleri lezzetli, servis hızlı ve çalışanlar güler yüzlü. iç dekorasyonu da gayet hoş. müzikler de ortam ile uyumlu.",AMBIENCE#GENERAL,positive
1165,"yaz ayları için bahçesi beşiktaş'taki en ferah yer olabilir. yemekleri lezzetli, servis hızlı ve çalışanlar güler yüzlü. iç dekorasyonu da gayet hoş. müzikler de ortam ile uyumlu.",FOOD#QUALITY,positive
1165,"yaz ayları için bahçesi beşiktaş'taki en ferah yer olabilir. yemekleri lezzetli, servis hızlı ve çalışanlar güler yüzlü. iç dekorasyonu da gayet hoş. müzikler de ortam ile uyumlu.",SERVICE#GENERAL,positive
1166,"Malesef ki sadece pazar günü brunch veren bir yer. Kahvaltısını denemediyseniz denemelisiniz çok fazla çeşit var hatta hangisini yesek diye şaşırıyorsunuz. Saatlerce pazar keyfi yapabilceğimiz bir yer. Manzarasına zaten diyecek tek bir kelime yok. Böyle bir yerin tabi ki fiyatları Pahalı. Garsonlar ilgili, yemekler güzel",AMBIENCE#GENERAL,positive
1166,"Malesef ki sadece pazar günü brunch veren bir yer. Kahvaltısını denemediyseniz denemelisiniz çok fazla çeşit var hatta hangisini yesek diye şaşırıyorsunuz. Saatlerce pazar keyfi yapabilceğimiz bir yer. Manzarasına zaten diyecek tek bir kelime yok. Böyle bir yerin tabi ki fiyatları Pahalı. Garsonlar ilgili, yemekler güzel",SERVICE#GENERAL,positive
1166,"Malesef ki sadece pazar günü brunch veren bir yer. Kahvaltısını denemediyseniz denemelisiniz çok fazla çeşit var hatta hangisini yesek diye şaşırıyorsunuz. Saatlerce pazar keyfi yapabilceğimiz bir yer. Manzarasına zaten diyecek tek bir kelime yok. Böyle bir yerin tabi ki fiyatları Pahalı. Garsonlar ilgili, yemekler güzel",FOOD#QUALITY,positive
1166,"Malesef ki sadece pazar günü brunch veren bir yer. Kahvaltısını denemediyseniz denemelisiniz çok fazla çeşit var hatta hangisini yesek diye şaşırıyorsunuz. Saatlerce pazar keyfi yapabilceğimiz bir yer. Manzarasına zaten diyecek tek bir kelime yok. Böyle bir yerin tabi ki fiyatları Pahalı. Garsonlar ilgili, yemekler güzel",RESTAURANT#GENERAL,positive
1166,"Malesef ki sadece pazar günü brunch veren bir yer. Kahvaltısını denemediyseniz denemelisiniz çok fazla çeşit var hatta hangisini yesek diye şaşırıyorsunuz. Saatlerce pazar keyfi yapabilceğimiz bir yer. Manzarasına zaten diyecek tek bir kelime yok. Böyle bir yerin tabi ki fiyatları Pahalı. Garsonlar ilgili, yemekler güzel",FOOD#STYLE_OPTIONS,positive
1166,"Malesef ki sadece pazar günü brunch veren bir yer. Kahvaltısını denemediyseniz denemelisiniz çok fazla çeşit var hatta hangisini yesek diye şaşırıyorsunuz. Saatlerce pazar keyfi yapabilceğimiz bir yer. Manzarasına zaten diyecek tek bir kelime yok. Böyle bir yerin tabi ki fiyatları Pahalı. Garsonlar ilgili, yemekler güzel",RESTAURANT#PRICES,negative
1167,Tuzlanın meşhur balıkçısı. Eskiye nazaran kalitesi oldukça düşük. Eskiden mekan daha ufak sınırlı sayıda müşteriye hizmet eden ama kalitesini bozmayan bir yerdi. Maalesef son 1 senede kalitesinde ve serviste epey sıkıntılı.,RESTAURANT#GENERAL,negative
1167,Tuzlanın meşhur balıkçısı. Eskiye nazaran kalitesi oldukça düşük. Eskiden mekan daha ufak sınırlı sayıda müşteriye hizmet eden ama kalitesini bozmayan bir yerdi. Maalesef son 1 senede kalitesinde ve serviste epey sıkıntılı.,SERVICE#GENERAL,negative
1168,Tatlilari da denenmeli bence. Manzarasi da ayrica güzeldir.,AMBIENCE#GENERAL,positive
1168,Tatlilari da denenmeli bence. Manzarasi da ayrica güzeldir.,FOOD#QUALITY,positive
1169,Plaza insanı için öğle yemeklerinde bir alternatif kanımca. Değişiklik aradığımızda gidip pek de değilik bir şey yeniyoruz aslında. Ev yemeklerini hakettiğinden pahalıya sattıklarını düşünüyorum.,FOOD#PRICES,negative
1169,Plaza insanı için öğle yemeklerinde bir alternatif kanımca. Değişiklik aradığımızda gidip pek de değilik bir şey yeniyoruz aslında. Ev yemeklerini hakettiğinden pahalıya sattıklarını düşünüyorum.,RESTAURANT#GENERAL,positive
1170,Göksunun kenarında çok şirin bir yer. Yemekleri de gayet lezzetliydi. Görselliğe pek önem vermedikleri aşikar yine de. Ama hizmet konusunda on puan veriyorum,AMBIENCE#GENERAL,conflict
1170,Göksunun kenarında çok şirin bir yer. Yemekleri de gayet lezzetliydi. Görselliğe pek önem vermedikleri aşikar yine de. Ama hizmet konusunda on puan veriyorum,FOOD#QUALITY,positive
1170,Göksunun kenarında çok şirin bir yer. Yemekleri de gayet lezzetliydi. Görselliğe pek önem vermedikleri aşikar yine de. Ama hizmet konusunda on puan veriyorum,SERVICE#GENERAL,positive
1171,Uzun zamandan sonra yediğim en güzel kofte idi. hamburgerde çok güzeldi. roka salatası Güveçte mantarda başarılı idi. biz kahvaltısında denemek üzere tekrar geliriz,RESTAURANT#GENERAL,positive
1171,Uzun zamandan sonra yediğim en güzel kofte idi. hamburgerde çok güzeldi. roka salatası Güveçte mantarda başarılı idi. biz kahvaltısında denemek üzere tekrar geliriz,FOOD#QUALITY,positive
1172,İstanbul'da daha fazla olması istenen mekanlardan. Dizaynı güzel. Kalabalık olduğunda bile çevrenizdeki masalarla iç içe hissettirmeyecek kadar ferah. Özellikle Boğaziçi Üniversitesi öğrencilerinin sıkça uğraması gereken bir mekan. Yemek menüsü geliştirilebilir. Fiyatlar gayet uygun.,RESTAURANT#PRICES,positive
1172,İstanbul'da daha fazla olması istenen mekanlardan. Dizaynı güzel. Kalabalık olduğunda bile çevrenizdeki masalarla iç içe hissettirmeyecek kadar ferah. Özellikle Boğaziçi Üniversitesi öğrencilerinin sıkça uğraması gereken bir mekan. Yemek menüsü geliştirilebilir. Fiyatlar gayet uygun.,AMBIENCE#GENERAL,positive
1172,İstanbul'da daha fazla olması istenen mekanlardan. Dizaynı güzel. Kalabalık olduğunda bile çevrenizdeki masalarla iç içe hissettirmeyecek kadar ferah. Özellikle Boğaziçi Üniversitesi öğrencilerinin sıkça uğraması gereken bir mekan. Yemek menüsü geliştirilebilir. Fiyatlar gayet uygun.,RESTAURANT#GENERAL,positive
1172,İstanbul'da daha fazla olması istenen mekanlardan. Dizaynı güzel. Kalabalık olduğunda bile çevrenizdeki masalarla iç içe hissettirmeyecek kadar ferah. Özellikle Boğaziçi Üniversitesi öğrencilerinin sıkça uğraması gereken bir mekan. Yemek menüsü geliştirilebilir. Fiyatlar gayet uygun.,FOOD#STYLE_OPTIONS,negative
1173,Quattro Stagioni ve Orto'yu denedik ancak beklentilerimizin altında kaldı. Pizzalarından ziyade tiramusu çok daha başarılı. Bir de dükkanın minyatür haldeki maketi çok tatlı.,AMBIENCE#GENERAL,positive
1173,Quattro Stagioni ve Orto'yu denedik ancak beklentilerimizin altında kaldı. Pizzalarından ziyade tiramusu çok daha başarılı. Bir de dükkanın minyatür haldeki maketi çok tatlı.,FOOD#QUALITY,conflict
1174,Cok fazla kisiye servis yapildigi icin cok basarili bulmuyorum mezeler dunden kalma gibi etler cok guzel degil yanliz adana kebabi fena degil ama daha iyileri oldugu icin baska yerde denemede fayda var,AMBIENCE#GENERAL,negative
1174,Cok fazla kisiye servis yapildigi icin cok basarili bulmuyorum mezeler dunden kalma gibi etler cok guzel degil yanliz adana kebabi fena degil ama daha iyileri oldugu icin baska yerde denemede fayda var,FOOD#QUALITY,negative
1174,Cok fazla kisiye servis yapildigi icin cok basarili bulmuyorum mezeler dunden kalma gibi etler cok guzel degil yanliz adana kebabi fena degil ama daha iyileri oldugu icin baska yerde denemede fayda var,SERVICE#GENERAL,negative
1175,"Orta... - Ambiansi hos. Yemekleri basarili bulmuyorum, burgerler lezzetsiz, fajita için kullandiklari et uygun degil. Genelde çok kalabalik oldugu için de servis kosturmaca içinde yapiliyor.",FOOD#QUALITY,negative
1175,"Orta... - Ambiansi hos. Yemekleri basarili bulmuyorum, burgerler lezzetsiz, fajita için kullandiklari et uygun degil. Genelde çok kalabalik oldugu için de servis kosturmaca içinde yapiliyor.",AMBIENCE#GENERAL,positive
1175,"Orta... - Ambiansi hos. Yemekleri basarili bulmuyorum, burgerler lezzetsiz, fajita için kullandiklari et uygun degil. Genelde çok kalabalik oldugu için de servis kosturmaca içinde yapiliyor.",RESTAURANT#GENERAL,neutral
1175,"Orta... - Ambiansi hos. Yemekleri basarili bulmuyorum, burgerler lezzetsiz, fajita için kullandiklari et uygun degil. Genelde çok kalabalik oldugu için de servis kosturmaca içinde yapiliyor.",SERVICE#GENERAL,negative
1176,Kadıköy'de yemek yenecek en iyi yerlerden birisi Happy Moon's. Günün her saatinde gelinebilir. Servis hızlı sayılır mekan dekorasyonu gerçekten güzel.,AMBIENCE#GENERAL,positive
1176,Kadıköy'de yemek yenecek en iyi yerlerden birisi Happy Moon's. Günün her saatinde gelinebilir. Servis hızlı sayılır mekan dekorasyonu gerçekten güzel.,RESTAURANT#GENERAL,positive
1176,Kadıköy'de yemek yenecek en iyi yerlerden birisi Happy Moon's. Günün her saatinde gelinebilir. Servis hızlı sayılır mekan dekorasyonu gerçekten güzel.,FOOD#QUALITY,positive
1176,Kadıköy'de yemek yenecek en iyi yerlerden birisi Happy Moon's. Günün her saatinde gelinebilir. Servis hızlı sayılır mekan dekorasyonu gerçekten güzel.,SERVICE#GENERAL,positive
1177,Manzara muhtesem ama servis icin ayni seyi soyleyemeyecegim. Peynirli omlet ve menemen lezzetliydi ama patates kizartmasi fazla yag cekmisti. Gelen kahveler de maalesef sogumustu.,DRINKS#QUALITY,negative
1177,Manzara muhtesem ama servis icin ayni seyi soyleyemeyecegim. Peynirli omlet ve menemen lezzetliydi ama patates kizartmasi fazla yag cekmisti. Gelen kahveler de maalesef sogumustu.,AMBIENCE#GENERAL,positive
1177,Manzara muhtesem ama servis icin ayni seyi soyleyemeyecegim. Peynirli omlet ve menemen lezzetliydi ama patates kizartmasi fazla yag cekmisti. Gelen kahveler de maalesef sogumustu.,FOOD#QUALITY,conflict
1177,Manzara muhtesem ama servis icin ayni seyi soyleyemeyecegim. Peynirli omlet ve menemen lezzetliydi ama patates kizartmasi fazla yag cekmisti. Gelen kahveler de maalesef sogumustu.,SERVICE#GENERAL,negative
1178,Abartildigini düsünüyorum. Getirilen patates kizartmasi için kullanilan yag kaçinci kere kullanilmissa üzerinde siyahlasmis yag kalintilari vardi ve patatesler birakin çitir olmayi hamur gibiydi. Domates/salatalik sögüs beklemekten pörsümüstü. Etrafta kaotik bir hareketlilik yasanmasi yediginizden keyif almanizi zorlastiriyor. Üzerine ortalama bir döner olunca ben tekrar gidecegimi sanmam.,AMBIENCE#GENERAL,negative
1178,Abartildigini düsünüyorum. Getirilen patates kizartmasi için kullanilan yag kaçinci kere kullanilmissa üzerinde siyahlasmis yag kalintilari vardi ve patatesler birakin çitir olmayi hamur gibiydi. Domates/salatalik sögüs beklemekten pörsümüstü. Etrafta kaotik bir hareketlilik yasanmasi yediginizden keyif almanizi zorlastiriyor. Üzerine ortalama bir döner olunca ben tekrar gidecegimi sanmam.,FOOD#QUALITY,negative
1178,Abartildigini düsünüyorum. Getirilen patates kizartmasi için kullanilan yag kaçinci kere kullanilmissa üzerinde siyahlasmis yag kalintilari vardi ve patatesler birakin çitir olmayi hamur gibiydi. Domates/salatalik sögüs beklemekten pörsümüstü. Etrafta kaotik bir hareketlilik yasanmasi yediginizden keyif almanizi zorlastiriyor. Üzerine ortalama bir döner olunca ben tekrar gidecegimi sanmam.,RESTAURANT#GENERAL,negative
1178,Abartildigini düsünüyorum. Getirilen patates kizartmasi için kullanilan yag kaçinci kere kullanilmissa üzerinde siyahlasmis yag kalintilari vardi ve patatesler birakin çitir olmayi hamur gibiydi. Domates/salatalik sögüs beklemekten pörsümüstü. Etrafta kaotik bir hareketlilik yasanmasi yediginizden keyif almanizi zorlastiriyor. Üzerine ortalama bir döner olunca ben tekrar gidecegimi sanmam.,FOOD#STYLE_OPTIONS,negative
1179,Bayıldığım bir yer mekan çok hoş her mezeyi tatmak gerekli evet keşke fiyatlar daha insani boyutta olsa muhteşem olurdu ama ne yapayım o kadar keyif alıyorum ki verdiğimiz para can acıtmıyor sadece daha seyrek gitmemize sebep oluyor ortam yemekler ve müzik herşey harika,RESTAURANT#PRICES,negative
1179,Bayıldığım bir yer mekan çok hoş her mezeyi tatmak gerekli evet keşke fiyatlar daha insani boyutta olsa muhteşem olurdu ama ne yapayım o kadar keyif alıyorum ki verdiğimiz para can acıtmıyor sadece daha seyrek gitmemize sebep oluyor ortam yemekler ve müzik herşey harika,AMBIENCE#GENERAL,positive
1179,Bayıldığım bir yer mekan çok hoş her mezeyi tatmak gerekli evet keşke fiyatlar daha insani boyutta olsa muhteşem olurdu ama ne yapayım o kadar keyif alıyorum ki verdiğimiz para can acıtmıyor sadece daha seyrek gitmemize sebep oluyor ortam yemekler ve müzik herşey harika,FOOD#QUALITY,positive
1179,Bayıldığım bir yer mekan çok hoş her mezeyi tatmak gerekli evet keşke fiyatlar daha insani boyutta olsa muhteşem olurdu ama ne yapayım o kadar keyif alıyorum ki verdiğimiz para can acıtmıyor sadece daha seyrek gitmemize sebep oluyor ortam yemekler ve müzik herşey harika,RESTAURANT#GENERAL,positive
1180,nadir güllüoglunun yeri güzel bakimli ve taze lezzet sunuyor sadece bana çok sekerli geliyor damak tadimdan kaynaklanabilir hepsini genelde denedim fistikli baklava güzel,LOCATION#GENERAL,positive
1180,nadir güllüoglunun yeri güzel bakimli ve taze lezzet sunuyor sadece bana çok sekerli geliyor damak tadimdan kaynaklanabilir hepsini genelde denedim fistikli baklava güzel,FOOD#QUALITY,positive
1181,"Çengelköy'ün salaş Çınaraltı kahvaltısı dışında muhteşem bir alternatif. Mekanın içine cidden emek harcandığı her halinden belli. Ne kadar yoğun olursa olsun, servis hızlı yenilen her şey çok lezzetli. Pastırmalı yumurta konusunda hala gönlümün tek sultanıdır Sütiş.",AMBIENCE#GENERAL,positive
1181,"Çengelköy'ün salaş Çınaraltı kahvaltısı dışında muhteşem bir alternatif. Mekanın içine cidden emek harcandığı her halinden belli. Ne kadar yoğun olursa olsun, servis hızlı yenilen her şey çok lezzetli. Pastırmalı yumurta konusunda hala gönlümün tek sultanıdır Sütiş.",FOOD#QUALITY,positive
1181,"Çengelköy'ün salaş Çınaraltı kahvaltısı dışında muhteşem bir alternatif. Mekanın içine cidden emek harcandığı her halinden belli. Ne kadar yoğun olursa olsun, servis hızlı yenilen her şey çok lezzetli. Pastırmalı yumurta konusunda hala gönlümün tek sultanıdır Sütiş.",SERVICE#GENERAL,positive
1182,"Hasan Kolcuoğlu çok pahalı diyemem ama hesap yüksek sayılır; ayrıca sözde açık ama aslında kapalı alanında sigara içiliyor. Mezeler çok çeşitli ve lezzetli, metrelik kebabı da güzel, o da gayet lezzetli fakat mecburen fix menü alınıyor. Para ödeyip istediğini yiyememek biraz gereksiz israfa sebep oluyor, bence değişmeli",RESTAURANT#PRICES,negative
1182,"Hasan Kolcuoğlu çok pahalı diyemem ama hesap yüksek sayılır; ayrıca sözde açık ama aslında kapalı alanında sigara içiliyor. Mezeler çok çeşitli ve lezzetli, metrelik kebabı da güzel, o da gayet lezzetli fakat mecburen fix menü alınıyor. Para ödeyip istediğini yiyememek biraz gereksiz israfa sebep oluyor, bence değişmeli",AMBIENCE#GENERAL,negative
1182,"Hasan Kolcuoğlu çok pahalı diyemem ama hesap yüksek sayılır; ayrıca sözde açık ama aslında kapalı alanında sigara içiliyor. Mezeler çok çeşitli ve lezzetli, metrelik kebabı da güzel, o da gayet lezzetli fakat mecburen fix menü alınıyor. Para ödeyip istediğini yiyememek biraz gereksiz israfa sebep oluyor, bence değişmeli",FOOD#QUALITY,positive
1182,"Hasan Kolcuoğlu çok pahalı diyemem ama hesap yüksek sayılır; ayrıca sözde açık ama aslında kapalı alanında sigara içiliyor. Mezeler çok çeşitli ve lezzetli, metrelik kebabı da güzel, o da gayet lezzetli fakat mecburen fix menü alınıyor. Para ödeyip istediğini yiyememek biraz gereksiz israfa sebep oluyor, bence değişmeli",FOOD#STYLE_OPTIONS,conflict
1183,mantısı ficcini zeytinyağlı mezgiti ile cok guzel yer. ama meyhane kismina bir kere oturdugumuzda arkadaslarimizi bekliyorduk zorla 10 tane meze getirdiler eger meze istemiyorsak oturamayacagimizi soylediler. terbiyesiz birkac garsonu dışında guzel bir yerdi,RESTAURANT#GENERAL,positive
1183,mantısı ficcini zeytinyağlı mezgiti ile cok guzel yer. ama meyhane kismina bir kere oturdugumuzda arkadaslarimizi bekliyorduk zorla 10 tane meze getirdiler eger meze istemiyorsak oturamayacagimizi soylediler. terbiyesiz birkac garsonu dışında guzel bir yerdi,FOOD#QUALITY,positive
1183,mantısı ficcini zeytinyağlı mezgiti ile cok guzel yer. ama meyhane kismina bir kere oturdugumuzda arkadaslarimizi bekliyorduk zorla 10 tane meze getirdiler eger meze istemiyorsak oturamayacagimizi soylediler. terbiyesiz birkac garsonu dışında guzel bir yerdi,SERVICE#GENERAL,negative
1184,Anadolu Yakasi'nda kebap yenebilecek en iyi ve en nezih yerlerden birisi. Yemekleri ve ozellikle ara sicaklari cok lezzetli. Servis cok hizli. Calisanlar guleryuzlu.,AMBIENCE#GENERAL,positive
1184,Anadolu Yakasi'nda kebap yenebilecek en iyi ve en nezih yerlerden birisi. Yemekleri ve ozellikle ara sicaklari cok lezzetli. Servis cok hizli. Calisanlar guleryuzlu.,FOOD#QUALITY,positive
1184,Anadolu Yakasi'nda kebap yenebilecek en iyi ve en nezih yerlerden birisi. Yemekleri ve ozellikle ara sicaklari cok lezzetli. Servis cok hizli. Calisanlar guleryuzlu.,SERVICE#GENERAL,positive
1185,"Cerkez yemekleri sevenler icin guzel bir tercih . Ozellikle mantisini cok begenmistim, mezeleri vs lezzetliydi . Sadece son gittigimde calisanlarin muamelesinden hic hosnut kalmadim, bu konuda daha dikkatli olmalilar.",FOOD#QUALITY,positive
1185,"Cerkez yemekleri sevenler icin guzel bir tercih . Ozellikle mantisini cok begenmistim, mezeleri vs lezzetliydi . Sadece son gittigimde calisanlarin muamelesinden hic hosnut kalmadim, bu konuda daha dikkatli olmalilar.",SERVICE#GENERAL,negative
1186,Mekan dekorasyonu çok başarılı. Mezeler oldukça güzel ve çeşitli. Ancak balıklara gelince bir durdum. Bildiğin çiftlik balığı geldi. Daha lezzetli bir ana yemek bekliyordum açıkçası. Fiyatlar ortalama meyhane fiyatlarının üzerinde.,RESTAURANT#PRICES,neutral
1186,Mekan dekorasyonu çok başarılı. Mezeler oldukça güzel ve çeşitli. Ancak balıklara gelince bir durdum. Bildiğin çiftlik balığı geldi. Daha lezzetli bir ana yemek bekliyordum açıkçası. Fiyatlar ortalama meyhane fiyatlarının üzerinde.,AMBIENCE#GENERAL,positive
1186,Mekan dekorasyonu çok başarılı. Mezeler oldukça güzel ve çeşitli. Ancak balıklara gelince bir durdum. Bildiğin çiftlik balığı geldi. Daha lezzetli bir ana yemek bekliyordum açıkçası. Fiyatlar ortalama meyhane fiyatlarının üzerinde.,FOOD#QUALITY,conflict
1186,Mekan dekorasyonu çok başarılı. Mezeler oldukça güzel ve çeşitli. Ancak balıklara gelince bir durdum. Bildiğin çiftlik balığı geldi. Daha lezzetli bir ana yemek bekliyordum açıkçası. Fiyatlar ortalama meyhane fiyatlarının üzerinde.,FOOD#STYLE_OPTIONS,positive
1187,"Etler güzel, eti az ama öz pişiren nadir yerlerden:",FOOD#QUALITY,positive
